ID,Sire,Dam,PC,yr
501562,400862,400861,156,2012
501571,400272,400271,157,2012
501572,400742,400741,157,2012
501591,402612,402611,159,2012
501592,400302,400301,159,2012
501601,401412,401411,160,2012
501602,400302,400301,160,2012
501621,NA,NA,162,2012
501622,400812,400811,162,2012
501631,402452,402451,163,2012
501632,402402,402401,163,2012
501641,400512,400511,164,2012
501642,401282,401281,164,2012
501651,400802,400801,165,2012
501652,400302,400301,165,2012
501661,401342,401341,166,2012
501662,402742,402741,166,2012
501671,400862,400861,167,2012
501672,401222,401221,167,2012
501681,400922,400921,168,2012
501682,402662,402661,168,2012
501691,401332,401331,169,2012
501692,400902,400901,169,2012
501701,402712,402711,170,2012
501702,401882,401881,170,2012
501711,402692,402691,171,2012
501712,401642,401641,171,2012
501721,402642,402641,172,2012
501722,402202,402201,172,2012
501731,402402,402401,173,2012
501732,402142,402141,173,2012
501741,402832,402831,174,2012
501742,401372,401371,174,2012
501751,401692,401691,175,2012
501752,401942,401941,175,2012
501761,402702,402701,176,2012
501762,401912,401911,176,2012
501771,401472,401471,177,2012
501772,401582,401581,177,2012
501781,402802,402801,178,2012
501782,401492,401491,178,2012
501791,402612,402611,179,2012
501792,401992,401991,179,2012
501801,401652,401651,180,2012
501802,401432,401431,180,2012
501811,402812,402811,181,2012
501812,401352,401351,181,2012
501821,400352,400351,182,2012
501822,400832,400831,182,2012
501831,401652,401651,183,2012
501832,400722,400721,183,2012
501841,401692,401691,184,2012
501842,400582,400581,184,2012
501851,401972,401971,185,2012
501852,402142,402141,185,2012
501861,401852,401851,186,2012
501862,402592,402591,186,2012
501871,401772,401771,187,2012
501872,402582,402581,187,2012
501881,401232,401231,188,2012
501882,402482,402481,188,2012
501891,402712,402711,189,2012
501892,402242,402241,189,2012
501901,402682,402681,190,2012
501902,402232,402231,190,2012
501911,402602,402601,191,2012
501912,402832,402831,191,2012
501921,401702,401701,192,2012
501922,402832,402831,192,2012
501931,NA,NA,193,2012
501932,NA,NA,193,2012
501941,401922,401921,194,2012
501942,402792,402791,194,2012
501951,402612,402611,195,2012
501952,402402,402401,195,2012
501971,401562,401561,197,2012
501972,402332,402331,197,2012
501981,402832,402831,198,2012
501982,401682,401681,198,2012
501991,402712,402711,199,2012
501992,401712,401711,199,2012
502001,400102,400101,200,2012
502002,401552,401551,200,2012
502031,401552,401551,203,2012
502032,402702,402701,203,2012
502061,401952,401951,206,2012
502062,401222,401221,206,2012
502081,401822,401821,208,2012
502082,400122,400121,208,2012
502101,401792,401791,210,2012
502102,401192,401191,210,2012
502111,402832,402831,211,2012
502112,400512,400511,211,2012
502121,402442,402441,212,2012
502122,400122,400121,212,2012
502131,402592,402591,213,2012
502132,400082,400081,213,2012
502141,401532,401531,214,2012
502142,401192,401191,214,2012
502151,401342,401341,215,2012
502152,402142,402141,215,2012
502161,402592,402591,216,2012
502162,402132,402131,216,2012
502171,401242,401241,217,2012
502172,402582,402581,217,2012
502181,401992,401991,218,2012
502182,402512,402511,218,2012
502191,401432,401431,219,2012
502192,402562,402561,219,2012
502201,401322,401321,220,2012
502202,402402,402401,220,2012
502211,402442,402441,221,2012
502212,402372,402371,221,2012
502221,401582,401581,222,2012
502222,402392,402391,222,2012
502231,402242,402241,223,2012
502232,402402,402401,223,2012
502241,400562,400561,224,2012
502242,402642,402641,224,2012
502251,400532,400531,225,2012
502252,402802,402801,225,2012
502261,402102,402101,226,2012
502262,401932,401931,226,2012
502271,401422,401421,227,2012
502272,401852,401851,227,2012
502281,401392,401391,228,2012
502282,401642,401641,228,2012
502291,401552,401551,229,2012
502292,401402,401401,229,2012
502301,401802,401801,230,2012
502302,401122,401121,230,2012
502311,402262,402261,231,2012
502312,400812,400811,231,2012
502321,402172,402171,232,2012
502322,400742,400741,232,2012
502331,402282,402281,233,2012
502332,400512,400511,233,2012
502341,402302,402301,234,2012
502342,400012,400011,234,2012
502381,402232,402231,238,2012
502382,402142,402141,238,2012
502391,401412,401411,239,2012
502392,401262,401261,239,2012
502401,400132,400131,240,2012
502402,401682,401681,240,2012
502411,402242,402241,241,2012
502412,401432,401431,241,2012
502421,401882,401881,242,2012
502422,401212,401211,242,2012
502431,401842,401841,243,2012
502432,400832,400831,243,2012
502441,400592,400591,244,2012
502442,400922,400921,244,2012
502451,401992,401991,245,2012
502452,401272,401271,245,2012
502461,402202,402201,246,2012
502462,400742,400741,246,2012
502471,402772,402771,247,2012
502472,401512,401511,247,2012
502481,402592,402591,248,2012
502482,400402,400401,248,2012
502491,401582,401581,249,2012
502492,400302,400301,249,2012
502501,401222,401221,250,2012
502502,400092,400091,250,2012
502511,400742,400741,251,2012
502512,402722,402721,251,2012
502521,400112,400111,252,2012
502522,402422,402421,252,2012
502531,401792,401791,253,2012
502532,401912,401911,253,2012
502541,400692,400691,254,2012
502542,401962,401961,254,2012
502551,401792,401791,255,2012
502552,401752,401751,255,2012
502561,401752,401751,256,2012
502562,401672,401671,256,2012
502571,402832,402831,257,2012
502572,401492,401491,257,2012
502581,402832,402831,258,2012
502582,401372,401371,258,2012
502591,401922,401921,259,2012
502592,401202,401201,259,2012
502601,402332,402331,260,2012
502602,401212,401211,260,2012
502611,401202,401201,261,2012
502612,400702,400701,261,2012
502621,402622,402621,262,2012
502622,400732,400731,262,2012
502631,402672,402671,263,2012
502632,400272,400271,263,2012
502641,401862,401861,264,2012
502642,400062,400061,264,2012
502651,402372,402371,265,2012
502652,400032,400031,265,2012
502661,401362,401361,266,2012
502662,402402,402401,266,2012
502671,401542,401541,267,2012
502672,402402,402401,267,2012
502691,402782,402781,269,2012
502692,401942,401941,269,2012
502701,402462,402461,270,2012
502702,401912,401911,270,2012
502711,402072,402071,271,2012
502712,401672,401671,271,2012
502721,402072,402071,272,2012
502722,401582,401581,272,2012
502731,401562,401561,273,2012
502732,401432,401431,273,2012
502741,402722,402721,274,2012
502742,400832,400831,274,2012
502751,401652,401651,275,2012
502752,402112,402111,275,2012
502761,401952,401951,276,2012
502762,402112,402111,276,2012
502771,401332,401331,277,2012
502772,402092,402091,277,2012
502781,400152,400151,278,2012
502782,402322,402321,278,2012
502791,401592,401591,279,2012
502792,402012,402011,279,2012
502801,401442,401441,280,2012
502802,401742,401741,280,2012
502811,400402,400401,281,2012
502812,401602,401601,281,2012
502821,400072,400071,282,2012
502822,401352,401351,282,2012
502831,402122,402121,283,2012
502832,402192,402191,283,2012
502841,402782,402781,284,2012
502842,402252,402251,284,2012
502851,402142,402141,285,2012
502852,402192,402191,285,2012
502861,401302,401301,286,2012
502862,400772,400771,286,2012
502871,400762,400761,287,2012
502872,400092,400091,287,2012
502881,402372,402371,288,2012
502882,401712,401711,288,2012
502891,400812,400811,289,2012
502892,402802,402801,289,2012
502901,400522,400521,290,2012
502902,400032,400031,290,2012
502921,402142,402141,292,2012
502922,401492,401491,292,2012
502931,401332,401331,293,2012
502932,401372,401371,293,2012
502941,402562,402561,294,2012
502942,400732,400731,294,2012
502951,400762,400761,295,2012
502952,400732,400731,295,2012
502961,401792,401791,296,2012
502962,NA,NA,296,2012
502971,402422,402421,297,2012
502972,NA,NA,297,2012
502981,402692,402691,298,2012
502982,NA,NA,298,2012
502991,402382,402381,299,2012
502992,NA,NA,299,2012
503001,402712,402711,300,2012
503002,NA,NA,300,2012
503011,402242,402241,301,2012
503012,NA,NA,301,2012
503021,402392,402391,302,2012
503022,401752,401751,302,2012
503031,402132,402131,303,2012
503032,401562,401561,303,2012
503041,402532,402531,304,2012
503042,402072,402071,304,2012
503051,401872,401871,305,2012
503052,400792,400791,305,2012
503061,401982,401981,306,2012
503062,400862,400861,306,2012
503071,401642,401641,307,2012
503072,400702,400701,307,2012
503081,401792,401791,308,2012
503082,400732,400731,308,2012
503091,NA,NA,309,2012
503092,NA,NA,309,2012
503101,NA,NA,310,2012
503102,402722,402721,310,2012
600011,500802,500801,1,2013
600012,500032,500031,1,2013
600021,500532,500531,2,2013
600022,500452,500451,2,2013
600051,502422,502421,5,2013
600052,NA,NA,5,2013
600061,500372,500371,6,2013
600062,500142,500141,6,2013
600071,500802,500801,7,2013
600072,500032,500031,7,2013
600081,NA,NA,8,2013
600082,501052,501051,8,2013
600091,501862,501861,9,2013
600092,500712,500711,9,2013
600101,501552,501551,10,2013
600102,500162,500161,10,2013
600111,501542,501541,11,2013
600112,500132,500131,11,2013
600131,500442,500441,13,2013
600132,501232,501231,13,2013
600141,500142,500141,14,2013
600142,NA,NA,14,2013
600151,501862,501861,15,2013
600152,NA,NA,15,2013
600161,500372,500371,16,2013
600162,500032,500031,16,2013
600171,500142,500141,17,2013
600172,500782,500781,17,2013
600181,500142,500141,18,2013
600182,500212,500211,18,2013
600191,500712,500711,19,2013
600192,500162,500161,19,2013
600201,502172,502171,20,2013
600202,500372,500371,20,2013
600211,500132,500131,21,2013
600212,501352,501351,21,2013
600231,500882,500881,23,2013
600232,502152,502151,23,2013
600241,501502,501501,24,2013
600242,500222,500221,24,2013
600251,502152,502151,25,2013
600252,500812,500811,25,2013
600261,500182,500181,26,2013
600262,500642,500641,26,2013
600271,NA,NA,27,2013
600272,500102,500101,27,2013
600281,NA,NA,28,2013
600282,500052,500051,28,2013
600291,NA,NA,29,2013
600292,501102,501101,29,2013
600301,500392,500391,30,2013
600302,501972,501971,30,2013
600311,500502,500501,31,2013
600312,500702,500701,31,2013
600321,500742,500741,32,2013
600322,501012,501011,32,2013
600331,500902,500901,33,2013
600332,502262,502261,33,2013
600341,501052,501051,34,2013
600342,502142,502141,34,2013
600361,NA,NA,36,2013
600362,NA,NA,36,2013
600371,NA,NA,37,2013
600372,NA,NA,37,2013
600381,501602,501601,38,2013
600382,500182,500181,38,2013
600391,500702,500701,39,2013
600392,500212,500211,39,2013
600401,501922,501921,40,2013
600402,500252,500251,40,2013
600411,500862,500861,41,2013
600412,501032,501031,41,2013
600421,500772,500771,42,2013
600422,500232,500231,42,2013
600431,502142,502141,43,2013
600432,500622,500621,43,2013
600441,501332,501331,44,2013
600442,500452,500451,44,2013
600451,501972,501971,45,2013
600452,502182,502181,45,2013
600461,NA,NA,46,2013
600462,NA,NA,46,2013
600471,500152,500151,47,2013
600472,500112,500111,47,2013
600481,500212,500211,48,2013
600482,501352,501351,48,2013
600491,500372,500371,49,2013
600492,502652,502651,49,2013
600501,501062,501061,50,2013
600502,500392,500391,50,2013
600511,501332,501331,51,2013
600512,500782,500781,51,2013
600611,501862,501861,61,2013
600612,501382,501381,61,2013
600631,501922,501921,63,2013
600632,502592,502591,63,2013
600641,502002,502001,64,2013
600642,502482,502481,64,2013
600651,502742,502741,65,2013
600652,502542,502541,65,2013
600661,503072,503071,66,2013
600662,502242,502241,66,2013
600671,503102,503101,67,2013
600672,500212,500211,67,2013
600681,NA,NA,68,2013
600682,500202,500201,68,2013
600691,NA,NA,69,2013
600692,500312,500311,69,2013
600701,500032,500031,70,2013
600702,501832,501831,70,2013
600711,500182,500181,71,2013
600712,NA,NA,71,2013
600721,500272,500271,72,2013
600722,501972,501971,72,2013
600731,500532,500531,73,2013
600732,500832,500831,73,2013
600741,500642,500641,74,2013
600742,502602,502601,74,2013
600751,500872,500871,75,2013
600752,NA,NA,75,2013
600761,501042,501041,76,2013
600762,500202,500201,76,2013
600771,501202,501201,77,2013
600772,500132,500131,77,2013
600781,501332,501331,78,2013
600782,502132,502131,78,2013
600791,501502,501501,79,2013
600792,503052,503051,79,2013
600801,502002,502001,80,2013
600802,502562,502561,80,2013
600811,NA,NA,81,2013
600812,500512,500511,81,2013
600821,NA,NA,82,2013
600822,500492,500491,82,2013
600831,500082,500081,83,2013
600832,501552,501551,83,2013
600841,500312,500311,84,2013
600842,500522,500521,84,2013
600851,500562,500561,85,2013
600852,500642,500641,85,2013
600861,500582,500581,86,2013
600862,502972,502971,86,2013
600871,500632,500631,87,2013
600872,502962,502961,87,2013
600881,500902,500901,88,2013
600882,500522,500521,88,2013
600901,501692,501691,90,2013
600902,501862,501861,90,2013
600911,501922,501921,91,2013
600912,501012,501011,91,2013
600921,NA,NA,92,2013
600922,502722,502721,92,2013
600931,500272,500271,93,2013
600932,502312,502311,93,2013
600941,500292,500291,94,2013
600942,501122,501121,94,2013
600951,500352,500351,95,2013
600952,500222,500221,95,2013
600961,500562,500561,96,2013
600962,501162,501161,96,2013
600971,500582,500581,97,2013
600972,501072,501071,97,2013
600981,500632,500631,98,2013
600982,NA,NA,98,2013
600991,500972,500971,99,2013
600992,501822,501821,99,2013
601001,501002,501001,100,2013
601002,502572,502571,100,2013
601011,501012,501011,101,2013
601012,500702,500701,101,2013
601021,501092,501091,102,2013
601022,501082,501081,102,2013
601031,501202,501201,103,2013
601032,500852,500851,103,2013
601041,501282,501281,104,2013
601042,501052,501051,104,2013
601051,501322,501321,105,2013
601052,501022,501021,105,2013
601061,501722,501721,106,2013
601062,501402,501401,106,2013
601081,502872,502871,108,2013
601082,NA,NA,108,2013
601091,503072,503071,109,2013
601092,NA,NA,109,2013
601101,NA,NA,110,2013
601102,500302,500301,110,2013
601111,NA,NA,111,2013
601112,502582,502581,111,2013
601121,NA,NA,112,2013
601122,500262,500261,112,2013
601131,NA,NA,113,2013
601132,500902,500901,113,2013
601141,501222,501221,114,2013
601142,500622,500621,114,2013
601151,500102,500101,115,2013
601152,500112,500111,115,2013
601171,500292,500291,117,2013
601172,501102,501101,117,2013
601191,500312,500311,119,2013
601192,501172,501171,119,2013
601201,500482,500481,120,2013
601202,501502,501501,120,2013
601211,500512,500511,121,2013
601212,501872,501871,121,2013
601221,500542,500541,122,2013
601222,500572,500571,122,2013
601231,500582,500581,123,2013
601232,502872,502871,123,2013
601241,500662,500661,124,2013
601242,NA,NA,124,2013
601251,500672,500671,125,2013
601252,500982,500981,125,2013
601271,501042,501041,127,2013
601272,500552,500551,127,2013
601281,501052,501051,128,2013
601282,500052,500051,128,2013
601291,501092,501091,129,2013
601292,500342,500341,129,2013
601301,501122,501121,130,2013
601302,503022,503021,130,2013
601311,501162,501161,131,2013
601312,NA,NA,131,2013
601321,501182,501181,132,2013
601322,500522,500521,132,2013
601341,501222,501221,134,2013
601342,502542,502541,134,2013
601351,501372,501371,135,2013
601352,501342,501341,135,2013
601361,501432,501431,136,2013
601362,502582,502581,136,2013
601371,502002,502001,137,2013
601372,500852,500851,137,2013
601391,NA,NA,139,2013
601392,500252,500251,139,2013
601401,NA,NA,140,2013
601402,500882,500881,140,2013
601411,NA,NA,141,2013
601412,500352,500351,141,2013
601421,500272,500271,142,2013
601422,501622,501621,142,2013
601431,500302,500301,143,2013
601432,502792,502791,143,2013
601441,500352,500351,144,2013
601442,501572,501571,144,2013
601451,500552,500551,145,2013
601452,501852,501851,145,2013
601461,500662,500661,146,2013
601462,502782,502781,146,2013
601471,500852,500851,147,2013
601472,501512,501511,147,2013
601481,500872,500871,148,2013
601482,500932,500931,148,2013
601491,500952,500951,149,2013
601492,500522,500521,149,2013
601501,501042,501041,150,2013
601502,501432,501431,150,2013
601511,501122,501121,151,2013
601512,NA,NA,151,2013
601521,501162,501161,152,2013
601522,501392,501391,152,2013
601531,501342,501341,153,2013
601532,501142,501141,153,2013
601541,501422,501421,154,2013
601542,502802,502801,154,2013
601551,501502,501501,155,2013
601552,500152,500151,155,2013
601561,501602,501601,156,2013
601562,502872,502871,156,2013
601571,501752,501751,157,2013
601572,502882,502881,157,2013
601581,502002,502001,158,2013
601582,501402,501401,158,2013
601591,502282,502281,159,2013
601592,501652,501651,159,2013
601601,NA,NA,160,2013
601602,501052,501051,160,2013
601611,NA,NA,161,2013
601612,502812,502811,161,2013
601621,NA,NA,162,2013
601622,501082,501081,162,2013
601631,500152,500151,163,2013
601632,500312,500311,163,2013
601641,500352,500351,164,2013
601642,500442,500441,164,2013
601661,500412,500411,166,2013
601662,501352,501351,166,2013
601671,500512,500511,167,2013
601672,500662,500661,167,2013
601681,500542,500541,168,2013
601682,501562,501561,168,2013
601691,501092,501091,169,2013
601692,501512,501511,169,2013
601711,501222,501221,171,2013
601712,NA,NA,171,2013
601721,501322,501321,172,2013
601722,503072,503071,172,2013
601731,501342,501341,173,2013
601732,501202,501201,173,2013
601741,501372,501371,174,2013
601742,501282,501281,174,2013
601751,501452,501451,175,2013
601752,501392,501391,175,2013
601761,501512,501511,176,2013
601762,501672,501671,176,2013
601771,501602,501601,177,2013
601772,501632,501631,177,2013
601781,501642,501641,178,2013
601782,501692,501691,178,2013
601791,501652,501651,179,2013
601792,NA,NA,179,2013
601801,501682,501681,180,2013
601802,500392,500391,180,2013
601811,501722,501721,181,2013
601812,500872,500871,181,2013
601821,501852,501851,182,2013
601822,NA,NA,182,2013
601831,501892,501891,183,2013
601832,500932,500931,183,2013
601841,NA,NA,184,2013
601842,500482,500481,184,2013
601851,NA,NA,185,2013
601852,500852,500851,185,2013
601861,500562,500561,186,2013
601862,501872,501871,186,2013
601871,500972,500971,187,2013
601872,500262,500261,187,2013
601881,501092,501091,188,2013
601882,500342,500341,188,2013
601891,501772,501771,189,2013
601892,502172,502171,189,2013
601901,500992,500991,190,2013
601902,500972,500971,190,2013
601911,501952,501951,191,2013
601912,502182,502181,191,2013
601921,502652,502651,192,2013
601922,500932,500931,192,2013
601931,NA,NA,193,2013
601932,501142,501141,193,2013
601941,500302,500301,194,2013
601942,500022,500021,194,2013
601951,500342,500341,195,2013
601952,500392,500391,195,2013
601961,500622,500621,196,2013
601962,500442,500441,196,2013
601971,500972,500971,197,2013
601972,501702,501701,197,2013
601981,501172,501171,198,2013
601982,502422,502421,198,2013
601991,501232,501231,199,2013
601992,502822,502821,199,2013
602001,501282,501281,200,2013
602002,503022,503021,200,2013
602021,501602,501601,202,2013
602022,502462,502461,202,2013
602031,501632,501631,203,2013
602032,501372,501371,203,2013
602041,501652,501651,204,2013
602042,500642,500641,204,2013
602051,NA,NA,205,2013
602052,NA,NA,205,2013
602061,500302,500301,206,2013
602062,502202,502201,206,2013
602071,500422,500421,207,2013
602072,500402,500401,207,2013
602081,500482,500481,208,2013
602082,501522,501521,208,2013
602091,500542,500541,209,2013
602092,502572,502571,209,2013
602101,500992,500991,210,2013
602102,503062,503061,210,2013
602111,501372,501371,211,2013
602112,502032,502031,211,2013
602121,501682,501681,212,2013
602122,502152,502151,212,2013
602131,501722,501721,213,2013
602132,501202,501201,213,2013
602141,501842,501841,214,2013
602142,501542,501541,214,2013
602151,501892,501891,215,2013
602152,502142,502141,215,2013
602161,501902,501901,216,2013
602162,500932,500931,216,2013
602171,501912,501911,217,2013
602172,500232,500231,217,2013
602181,502122,502121,218,2013
602182,501802,501801,218,2013
602191,502392,502391,219,2013
602192,502132,502131,219,2013
602201,502872,502871,220,2013
602202,501692,501691,220,2013
602211,NA,NA,221,2013
602212,501832,501831,221,2013
602221,500922,500921,222,2013
602222,500342,500341,222,2013
602231,501522,501521,223,2013
602232,NA,NA,223,2013
602331,501182,501181,233,2013
602332,500622,500621,233,2013
602341,501282,501281,234,2013
602342,500662,500661,234,2013
602361,501442,501441,236,2013
602362,501572,501571,236,2013
602371,501702,501701,237,2013
602372,502132,502131,237,2013
602381,501892,501891,238,2013
602382,500702,500701,238,2013
602391,501972,501971,239,2013
602392,501802,501801,239,2013
602411,501182,501181,241,2013
602412,502222,502221,241,2013
602421,500752,500751,242,2013
602422,501802,501801,242,2013
602441,500602,500601,244,2013
602442,NA,NA,244,2013
602461,501032,501031,246,2013
602462,NA,NA,246,2013
602471,501182,501181,247,2013
602472,NA,NA,247,2013
602491,502142,502141,249,2013
602492,500952,500951,249,2013
602501,502172,502171,250,2013
602502,NA,NA,250,2013
602511,503102,503101,251,2013
602512,501902,501901,251,2013
602521,500042,500041,252,2013
602522,NA,NA,252,2013
602531,500422,500421,253,2013
602532,NA,NA,253,2013
602541,501002,501001,254,2013
602542,NA,NA,254,2013
602551,501592,501591,255,2013
602552,NA,NA,255,2013
602561,501942,501941,256,2013
602562,NA,NA,256,2013
602571,502032,502031,257,2013
602572,NA,NA,257,2013
602581,501422,501421,258,2013
602582,NA,NA,258,2013
602591,502522,502521,259,2013
602592,NA,NA,259,2013
602611,502192,502191,261,2013
602612,NA,NA,261,2013
602641,501912,501911,264,2013
602642,NA,NA,264,2013
602651,502062,502061,265,2013
602652,NA,NA,265,2013
602671,501562,501561,267,2013
602672,NA,NA,267,2013
602681,500412,500411,268,2013
602682,NA,NA,268,2013
602691,501062,501061,269,2013
602692,NA,NA,269,2013
602701,501752,501751,270,2013
602702,NA,NA,270,2013
602711,501842,501841,271,2013
602712,NA,NA,271,2013
602721,502062,502061,272,2013
602722,NA,NA,272,2013
602731,501452,501451,273,2013
602732,NA,NA,273,2013
602741,501742,501741,274,2013
602742,NA,NA,274,2013
602751,502122,502121,275,2013
602752,NA,NA,275,2013
602771,502742,502741,277,2013
602772,NA,NA,277,2013
602781,500812,500811,278,2013
602782,500682,500681,278,2013
602801,501592,501591,280,2013
602802,NA,NA,280,2013
602821,501782,501781,282,2013
602822,501982,501981,282,2013
602831,502112,502111,283,2013
602832,NA,NA,283,2013
602841,502242,502241,284,2013
602842,502272,502271,284,2013
602851,502552,502551,285,2013
602852,NA,NA,285,2013
602871,502782,502781,287,2013
602872,NA,NA,287,2013
602881,502842,502841,288,2013
602882,502302,502301,288,2013
602891,501622,501621,289,2013
602892,NA,NA,289,2013
602901,501762,501761,290,2013
602902,502502,502501,290,2013
602911,501792,501791,291,2013
602912,502082,502081,291,2013
602921,502272,502271,292,2013
602922,NA,NA,292,2013
602931,502392,502391,293,2013
602932,502302,502301,293,2013
602941,502832,502831,294,2013
602942,NA,NA,294,2013
602951,502882,502881,295,2013
602952,502862,502861,295,2013
602961,NA,NA,296,2013
602962,502322,502321,296,2013
602971,500832,500831,297,2013
602972,502282,502281,297,2013
602981,501712,501711,298,2013
602982,NA,NA,298,2013
602991,501982,501981,299,2013
602992,500742,500741,299,2013
603001,502282,502281,300,2013
603002,502262,502261,300,2013
603011,502402,502401,301,2013
603012,502322,502321,301,2013
603021,502472,502471,302,2013
603022,NA,NA,302,2013
603031,502792,502791,303,2013
603032,502482,502481,303,2013
603051,502852,502851,305,2013
603052,NA,NA,305,2013
603061,502202,502201,306,2013
603062,NA,NA,306,2013
603071,502292,502291,307,2013
603072,502252,502251,307,2013
603091,502882,502881,309,2013
603092,502762,502761,309,2013
603101,502322,502321,310,2013
603102,NA,NA,310,2013
700011,NA,NA,1,2014
700012,600192,600191,1,2014
700021,NA,NA,2,2014
700022,600022,600021,2,2014
700031,NA,NA,3,2014
700032,600392,600391,3,2014
700041,600162,600161,4,2014
700042,NA,NA,4,2014
700051,600452,600451,5,2014
700052,NA,NA,5,2014
700061,NA,NA,6,2014
700062,600092,600091,6,2014
700081,600062,600061,8,2014
700082,600942,600941,8,2014
700091,600392,600391,9,2014
700092,601442,601441,9,2014
700101,600762,600761,10,2014
700102,NA,NA,10,2014
700111,601752,601751,11,2014
700112,601572,601571,11,2014
700121,601802,601801,12,2014
700122,600172,600171,12,2014
700141,602492,602491,14,2014
700142,NA,NA,14,2014
700151,602652,602651,15,2014
700152,NA,NA,15,2014
700161,600192,600191,16,2014
700162,601022,601021,16,2014
700171,600262,600261,17,2014
700172,601952,601951,17,2014
700181,600292,600291,18,2014
700182,602502,602501,18,2014
700191,600302,600301,19,2014
700192,600252,600251,19,2014
700201,600342,600341,20,2014
700202,601972,601971,20,2014
700211,600402,600401,21,2014
700212,601762,601761,21,2014
700221,600512,600511,22,2014
700222,601192,601191,22,2014
700231,600642,600641,23,2014
700232,600322,600321,23,2014
700241,600762,600761,24,2014
700242,601772,601771,24,2014
700251,601402,601401,25,2014
700252,600282,600281,25,2014
700261,601812,601811,26,2014
700262,NA,NA,26,2014
700271,601922,601921,27,2014
700272,NA,NA,27,2014
700281,600442,600441,28,2014
700282,600912,600911,28,2014
700291,600452,600451,29,2014
700292,601682,601681,29,2014
700311,601692,601691,31,2014
700312,601232,601231,31,2014
700321,600632,600631,32,2014
700322,600992,600991,32,2014
700331,600262,600261,33,2014
700332,NA,NA,33,2014
700341,600382,600381,34,2014
700342,601002,601001,34,2014
700351,600422,600421,35,2014
700352,600512,600511,35,2014
700361,600492,600491,36,2014
700362,601322,601321,36,2014
700371,600632,600631,37,2014
700372,602132,602131,37,2014
700381,600692,600691,38,2014
700382,602672,602671,38,2014
700391,600702,600701,39,2014
700392,602912,602911,39,2014
700401,600792,600791,40,2014
700402,600812,600811,40,2014
700411,600802,600801,41,2014
700412,602122,602121,41,2014
700431,601132,601131,43,2014
700432,601602,601601,43,2014
700441,601422,601421,44,2014
700442,600802,600801,44,2014
700451,602192,602191,45,2014
700452,602492,602491,45,2014
700461,602932,602931,46,2014
700462,601352,601351,46,2014
700471,600072,600071,47,2014
700472,600102,600101,47,2014
700481,600212,600211,48,2014
700482,600402,600401,48,2014
700491,600242,600241,49,2014
700492,601062,601061,49,2014
700501,600382,600381,50,2014
700502,600182,600181,50,2014
700511,600712,600711,51,2014
700512,602982,602981,51,2014
700521,600732,600731,52,2014
700522,600642,600641,52,2014
700531,601612,601611,53,2014
700532,602892,602891,53,2014
700541,601742,601741,54,2014
700542,NA,NA,54,2014
700561,601922,601921,56,2014
700562,602712,602711,56,2014
700571,NA,NA,57,2014
700572,600012,600011,57,2014
700581,NA,NA,58,2014
700582,600472,600471,58,2014
700591,600062,600061,59,2014
700592,NA,NA,59,2014
700601,600292,600291,60,2014
700602,602572,602571,60,2014
700611,600322,600321,61,2014
700612,601082,601081,61,2014
700621,600702,600701,62,2014
700622,601522,601521,62,2014
700631,600902,600901,63,2014
700632,601422,601421,63,2014
700641,601102,601101,64,2014
700642,602652,602651,64,2014
700651,601662,601661,65,2014
700652,600992,600991,65,2014
700661,601872,601871,66,2014
700662,NA,NA,66,2014
700671,602152,602151,67,2014
700672,601302,601301,67,2014
700681,603012,603011,68,2014
700682,600912,600911,68,2014
700691,NA,NA,69,2014
700692,600472,600471,69,2014
700701,NA,NA,70,2014
700702,600612,600611,70,2014
700711,600772,600771,71,2014
700712,601572,601571,71,2014
700721,600142,600141,72,2014
700722,601502,601501,72,2014
700731,601062,601061,73,2014
700732,601242,601241,73,2014
700751,601462,601461,75,2014
700752,601992,601991,75,2014
700761,602562,602561,76,2014
700762,602502,602501,76,2014
700771,NA,NA,77,2014
700772,602202,602201,77,2014
700781,600972,600971,78,2014
700782,601902,601901,78,2014
700791,600252,600251,79,2014
700792,602842,602841,79,2014
700801,600412,600411,80,2014
700802,601972,601971,80,2014
700811,600712,600711,81,2014
700812,602882,602881,81,2014
700821,600812,600811,82,2014
700822,601122,601121,82,2014
700831,600902,600901,83,2014
700832,601542,601541,83,2014
700841,600962,600961,84,2014
700842,601292,601291,84,2014
700851,601142,601141,85,2014
700852,601022,601021,85,2014
700861,601272,601271,86,2014
700862,601992,601991,86,2014
700871,601532,601531,87,2014
700872,600742,600741,87,2014
700891,601662,601661,89,2014
700892,600942,600941,89,2014
700901,601932,601931,90,2014
700902,601512,601511,90,2014
700911,602122,602121,91,2014
700912,602542,602541,91,2014
700941,600312,600311,94,2014
700942,602112,602111,94,2014
700951,600672,600671,95,2014
700952,601012,601011,95,2014
700961,600932,600931,96,2014
700962,NA,NA,96,2014
700971,601002,601001,97,2014
700972,602042,602041,97,2014
700981,601032,601031,98,2014
700982,601152,601151,98,2014
700991,601122,601121,99,2014
700992,NA,NA,99,2014
701001,601132,601131,100,2014
701002,602592,602591,100,2014
701011,601252,601251,101,2014
701012,NA,NA,101,2014
701041,601552,601551,104,2014
701042,600482,600481,104,2014
701051,601592,601591,105,2014
701052,602852,602851,105,2014
701071,601882,601881,107,2014
701072,601862,601861,107,2014
701081,NA,NA,108,2014
701082,600202,600201,108,2014
701091,600332,600331,109,2014
701092,601862,601861,109,2014
701101,600872,600871,110,2014
